Date,AveragePrice,"Total Volume",4046,4225,4770,"Total Bags","Small Bags","Large Bags","XLarge Bags"
2015-06-07,1.67,114406.15,49301.790000000001,52704.34,6.1600000000000002,12393.860000000001,12393.860000000001,0,0
2015-05-31,1.5,119999.12,52846.870000000003,53628.31,0,13523.940000000001,13523.940000000001,0,0
2015-05-24,1.5,135543.89000000002,60597.970000000002,63560.02,0,11385.9,11385.9,0,0
2015-05-17,1.49,133759.31,65830.84,56261.160000000004,0,11667.31,11667.31,0,0
2015-05-10,1.4,160570.28,77103.7,70434.57000000001,0,13032.010000000001,13032.010000000001,0,0
2015-05-03,1.48,119059.56,54176.970000000002,51542.88,0,13339.71,13339.71,0,0
2015-04-26,1.5,128166.45,63539.730000000004,51223.930000000001,0,13402.790000000001,13402.790000000001,0,0
2015-04-19,1.5200000000000001,123851.34,55948.06,57078.010000000003,1.49,10823.780000000001,10823.780000000001,0,0
2015-04-12,1.5,119549.28,59861.050000000003,49554.480000000004,0,10133.75,10133.75,0,0
2015-04-05,1.5200000000000001,120814.24000000001,57082.300000000003,51295.720000000002,0,12436.22,12436.22,0,0
2015-03-29,1.5300000000000001,111423.89,56829.470000000002,44390.860000000001,0,10203.56,10203.56,0,0
2015-03-22,1.3000000000000001,112284.57000000001,64969.370000000003,40012.49,0,7302.7100000000001,7302.7100000000001,0,0
2015-03-15,1.5200000000000001,94419.17,65441.32,21855.14,0,7122.7100000000001,7122.7100000000001,0,0
2015-03-08,1.48,108346.9,75016.110000000001,21619.82,0,11710.97,11710.97,0,0
2015-03-01,1.15,250298.58,178033.64000000002,59786.790000000001,0,12478.15,12478.15,0,0
2015-02-22,1.41,136421.88000000001,102232.31,25715.73,0,8473.840000000001,8470.510000000001,3.3300000000000001,0
2015-02-15,1.5200000000000001,116499.36000000001,85444.970000000002,21689.75,0,9364.64,9364.64,0,0
2015-02-08,1.3500000000000001,132790.41000000001,94440.9,24587.900000000002,0,13761.610000000001,13761.610000000001,0,0
2015-02-01,1.1100000000000001,196031.9,142332.45000000002,41999.510000000003,2.92,11697.020000000001,11697.020000000001,0,0
2015-01-25,1.3000000000000001,121698.02000000001,80952.24000000001,28216.130000000002,0,12529.65,12529.65,0,0
2015-01-18,1.24,195207.60000000001,123138.29,58616.160000000004,0,13453.15,13453.15,0,0
2015-01-11,1.1000000000000001,158110.68,123712.51,25975.270000000001,1.47,8421.430000000001,8421.430000000001,0,0
2015-01-04,1.24,142349.77,107490.73,25711.96,2.9300000000000002,9144.15,9144.15,0,0
